index,time,xrsa,xrsb,xrsa_quality,xrsb_quality,sec_from_start
4516,2002-07-23 03:45:48,2.6374352e-07,5.209757e-06,0,0,13548.0
4517,2002-07-23 03:45:51,2.628574e-07,5.2321143e-06,0,0,13551.0
4518,2002-07-23 03:45:54,2.6350142e-07,5.2058713e-06,0,0,13554.0
4519,2002-07-23 03:45:57,2.6441552e-07,5.2258288e-06,0,0,13557.0
4520,2002-07-23 03:46:00,2.6124658e-07,5.1915e-06,0,0,13560.0
4521,2002-07-23 03:46:03,2.6337952e-07,5.2443143e-06,0,0,13563.0
4522,2002-07-23 03:46:06,2.63032e-07,5.2605146e-06,0,0,13566.0
4523,2002-07-23 03:46:09,2.618988e-07,5.135514e-06,0,0,13569.0
4524,2002-07-23 03:46:12,2.6097482e-07,5.172386e-06,0,0,13572.0
4525,2002-07-23 03:46:15,2.5998656e-07,5.1564857e-06,0,0,13575.0
4526,2002-07-23 03:46:18,2.601694e-07,5.1941715e-06,0,0,13578.0
4527,2002-07-23 03:46:21,2.607261e-07,5.208586e-06,0,0,13581.0
4528,2002-07-23 03:46:24,2.6061247e-07,5.1224856e-06,0,0,13584.0
4529,2002-07-23 03:46:27,2.5974776e-07,5.206243e-06,0,0,13587.0
4530,2002-07-23 03:46:30,2.5965554e-07,5.1914144e-06,0,0,13590.0
4531,2002-07-23 03:46:33,2.5708613e-07,5.171443e-06,0,0,13593.0
4532,2002-07-23 03:46:36,2.6283763e-07,5.1526144e-06,0,0,13596.0
4533,2002-07-23 03:46:39,2.6174396e-07,5.1419142e-06,0,0,13599.0
4534,2002-07-23 03:46:42,2.612433e-07,5.1729144e-06,0,0,13602.0
4535,2002-07-23 03:46:45,2.5965554e-07,5.1582715e-06,0,0,13605.0
4536,2002-07-23 03:46:48,2.5863764e-07,5.126086e-06,0,0,13608.0
4537,2002-07-23 03:46:51,2.5936563e-07,5.1195716e-06,0,0,13611.0
4538,2002-07-23 03:46:54,2.5710918e-07,5.1495713e-06,0,0,13614.0
4539,2002-07-23 03:46:57,2.5684727e-07,5.0831145e-06,0,0,13617.0
4540,2002-07-23 03:47:00,2.5753243e-07,5.193543e-06,0,0,13620.0
4541,2002-07-23 03:47:03,2.5649317e-07,5.1029e-06,0,0,13623.0
4542,2002-07-23 03:47:06,2.5385623e-07,5.1346146e-06,0,0,13626.0
4543,2002-07-23 03:47:09,2.553633e-07,5.0344e-06,0,0,13629.0
4544,2002-07-23 03:47:12,2.575588e-07,5.1293e-06,0,0,13632.0
4545,2002-07-23 03:47:15,2.545529e-07,5.1702714e-06,0,0,13635.0
4546,2002-07-23 03:47:18,2.589555e-07,5.0608146e-06,0,0,13638.0
4547,2002-07-23 03:47:21,2.5748633e-07,5.0652575e-06,0,0,13641.0
4548,2002-07-23 03:47:24,2.5648822e-07,5.0870285e-06,0,0,13644.0
4549,2002-07-23 03:47:27,2.5645528e-07,5.1384004e-06,0,0,13647.0
4550,2002-07-23 03:47:30,2.5692967e-07,5.0727144e-06,0,0,13650.0
4551,2002-07-23 03:47:33,2.5582608e-07,5.046314e-06,0,0,13653.0
4552,2002-07-23 03:47:36,2.5709105e-07,5.0869003e-06,0,0,13656.0
4553,2002-07-23 03:47:39,2.5618021e-07,5.1215716e-06,0,0,13659.0
4554,2002-07-23 03:47:42,2.5598092e-07,5.0896288e-06,0,0,13662.0
4555,2002-07-23 03:47:45,2.5477033e-07,5.0848143e-06,0,0,13665.0
4556,2002-07-23 03:47:48,2.5482635e-07,5.0691287e-06,0,0,13668.0
4557,2002-07-23 03:47:51,2.5501575e-07,5.0411713e-06,0,0,13671.0
4558,2002-07-23 03:47:54,2.5332753e-07,5.0384288e-06,0,0,13674.0
4559,2002-07-23 03:47:57,2.5516235e-07,5.087443e-06,0,0,13677.0
4560,2002-07-23 03:48:00,2.560254e-07,5.0778285e-06,0,0,13680.0
4561,2002-07-23 03:48:03,2.518781e-07,5.038557e-06,0,0,13683.0
4562,2002-07-23 03:48:06,2.53288e-07,5.0705285e-06,0,0,13686.0
4563,2002-07-23 03:48:09,2.543042e-07,4.9997143e-06,0,0,13689.0
4564,2002-07-23 03:48:12,2.5156518e-07,5.1205716e-06,0,0,13692.0
4565,2002-07-23 03:48:15,2.5388917e-07,5.0377857e-06,0,0,13695.0
4566,2002-07-23 03:48:18,2.551261e-07,5.1073143e-06,0,0,13698.0
4567,2002-07-23 03:48:21,2.5186165e-07,5.0983426e-06,0,0,13701.0
4568,2002-07-23 03:48:24,2.522586e-07,5.0627427e-06,0,0,13704.0
4569,2002-07-23 03:48:27,2.5275267e-07,5.0658e-06,0,0,13707.0
4570,2002-07-23 03:48:30,2.5325176e-07,5.1559146e-06,0,0,13710.0
4571,2002-07-23 03:48:33,2.5215317e-07,5.0484573e-06,0,0,13713.0
4572,2002-07-23 03:48:36,2.536668e-07,5.059514e-06,0,0,13716.0
4573,2002-07-23 03:48:39,2.519654e-07,5.0881713e-06,0,0,13719.0
4574,2002-07-23 03:48:42,2.5357622e-07,5.0968856e-06,0,0,13722.0
4575,2002-07-23 03:48:45,2.507515e-07,4.997843e-06,0,0,13725.0
4576,2002-07-23 03:48:48,2.5320236e-07,5.1425714e-06,0,0,13728.0
4577,2002-07-23 03:48:51,2.5380024e-07,5.0525573e-06,0,0,13731.0
4578,2002-07-23 03:48:54,2.5411975e-07,5.0870003e-06,0,0,13734.0
4579,2002-07-23 03:48:57,2.558492e-07,5.0722574e-06,0,0,13737.0
4580,2002-07-23 03:49:00,2.5384634e-07,5.131871e-06,0,0,13740.0
4581,2002-07-23 03:49:03,2.5200328e-07,5.064786e-06,0,0,13743.0
4582,2002-07-23 03:49:06,2.5388752e-07,5.002929e-06,0,0,13746.0
4583,2002-07-23 03:49:09,2.5158988e-07,5.0701287e-06,0,0,13749.0
4584,2002-07-23 03:49:12,2.5275105e-07,5.069714e-06,0,0,13752.0
4585,2002-07-23 03:49:15,2.532781e-07,5.0393714e-06,0,0,13755.0
4586,2002-07-23 03:49:18,2.4943878e-07,5.0423287e-06,0,0,13758.0
4587,2002-07-23 03:49:21,2.4872398e-07,5.041086e-06,0,0,13761.0
4588,2002-07-23 03:49:24,2.4814256e-07,5.0048716e-06,0,0,13764.0
4589,2002-07-23 03:49:27,2.523195e-07,5.0286003e-06,0,0,13767.0
4590,2002-07-23 03:49:30,2.5054237e-07,5.1018287e-06,0,0,13770.0
4591,2002-07-23 03:49:33,2.5009268e-07,5.000043e-06,0,0,13773.0
4592,2002-07-23 03:49:36,2.489628e-07,5.0162002e-06,0,0,13776.0
4593,2002-07-23 03:49:39,2.4856752e-07,5.0176145e-06,0,0,13779.0
4594,2002-07-23 03:49:42,2.494487e-07,5.1007287e-06,0,0,13782.0
4595,2002-07-23 03:49:45,2.4626988e-07,4.9829573e-06,0,0,13785.0
4596,2002-07-23 03:49:48,2.4735036e-07,4.9829573e-06,0,0,13788.0
4597,2002-07-23 03:49:51,2.500894e-07,5.104857e-06,0,0,13791.0
4598,2002-07-23 03:49:54,2.4954258e-07,5.0849003e-06,0,0,13794.0
4599,2002-07-23 03:49:57,2.469073e-07,5.0017998e-06,0,0,13797.0
4600,2002-07-23 03:50:00,2.464e-07,4.9678e-06,0,0,13800.0
4601,2002-07-23 03:50:03,2.4882115e-07,5.0224144e-06,0,0,13803.0
4602,2002-07-23 03:50:06,2.4754468e-07,5.0451285e-06,0,0,13806.0
4603,2002-07-23 03:50:09,2.479087e-07,5.0483573e-06,0,0,13809.0
4604,2002-07-23 03:50:12,2.4752825e-07,4.982986e-06,0,0,13812.0
4605,2002-07-23 03:50:15,2.4903198e-07,5.0014573e-06,0,0,13815.0
4606,2002-07-23 03:50:18,2.4697317e-07,4.9995715e-06,0,0,13818.0
4607,2002-07-23 03:50:21,2.47296e-07,4.9929286e-06,0,0,13821.0
4608,2002-07-23 03:50:24,2.4770281e-07,4.972043e-06,0,0,13824.0
4609,2002-07-23 03:50:27,2.4754797e-07,4.9619716e-06,0,0,13827.0
4610,2002-07-23 03:50:30,2.4609363e-07,5.041957e-06,0,0,13830.0
4611,2002-07-23 03:50:33,2.4797293e-07,5.0214144e-06,0,0,13833.0
4612,2002-07-23 03:50:36,2.4473974e-07,4.9650716e-06,0,0,13836.0
4613,2002-07-23 03:50:39,2.459948e-07,5.0185427e-06,0,0,13839.0
4614,2002-07-23 03:50:42,2.4494398e-07,4.9984715e-06,0,0,13842.0
4615,2002-07-23 03:50:45,2.4634895e-07,4.9993146e-06,0,0,13845.0
4616,2002-07-23 03:50:48,2.4563738e-07,4.962286e-06,0,0,13848.0
4617,2002-07-23 03:50:51,2.4515646e-07,4.999286e-06,0,0,13851.0
4618,2002-07-23 03:50:54,2.4664539e-07,4.9110286e-06,0,0,13854.0
4619,2002-07-23 03:50:57,2.4535905e-07,4.981043e-06,0,0,13857.0
4620,2002-07-23 03:51:00,2.4542e-07,4.947014e-06,0,0,13860.0
4621,2002-07-23 03:51:03,2.4274024e-07,4.9460145e-06,0,0,13863.0
4622,2002-07-23 03:51:06,2.4535248e-07,4.897357e-06,0,0,13866.0
4623,2002-07-23 03:51:09,2.4498846e-07,4.9833e-06,0,0,13869.0
4624,2002-07-23 03:51:12,2.452174e-07,4.980686e-06,0,0,13872.0
4625,2002-07-23 03:51:15,2.4363294e-07,4.913629e-06,0,0,13875.0
4626,2002-07-23 03:51:18,2.453047e-07,4.9273144e-06,0,0,13878.0
4627,2002-07-23 03:51:21,2.4264634e-07,4.9317287e-06,0,0,13881.0
4628,2002-07-23 03:51:24,2.432706e-07,4.969157e-06,0,0,13884.0
4629,2002-07-23 03:51:27,2.4115576e-07,4.9062287e-06,0,0,13887.0
4630,2002-07-23 03:51:30,2.4434115e-07,4.8565857e-06,0,0,13890.0
4631,2002-07-23 03:51:33,2.431026e-07,4.9570144e-06,0,0,13893.0
4632,2002-07-23 03:51:36,2.4345505e-07,4.973271e-06,0,0,13896.0
4633,2002-07-23 03:51:39,2.4166306e-07,4.8781285e-06,0,0,13899.0
4634,2002-07-23 03:51:42,2.405315e-07,4.879057e-06,0,0,13902.0
4635,2002-07-23 03:51:45,2.421687e-07,4.942686e-06,0,0,13905.0
4636,2002-07-23 03:51:48,2.4265785e-07,4.9482433e-06,0,0,13908.0
4637,2002-07-23 03:51:51,2.4443835e-07,4.859429e-06,0,0,13911.0
4638,2002-07-23 03:51:54,2.430433e-07,4.9321575e-06,0,0,13914.0
4639,2002-07-23 03:51:57,2.4073245e-07,4.8506286e-06,0,0,13917.0
4640,2002-07-23 03:52:00,2.4260683e-07,4.8975144e-06,0,0,13920.0
4641,2002-07-23 03:52:03,2.3947575e-07,4.9136e-06,0,0,13923.0
4642,2002-07-23 03:52:06,2.3950213e-07,4.8670145e-06,0,0,13926.0
4643,2002-07-23 03:52:09,2.419068e-07,4.900429e-06,0,0,13929.0
4644,2002-07-23 03:52:12,2.384941e-07,4.839229e-06,0,0,13932.0
4645,2002-07-23 03:52:15,2.3803129e-07,4.8581146e-06,0,0,13935.0
4646,2002-07-23 03:52:18,2.3981835e-07,4.8407e-06,0,0,13938.0
4647,2002-07-23 03:52:21,2.3990893e-07,4.8742286e-06,0,0,13941.0
4648,2002-07-23 03:52:24,2.3896024e-07,4.879243e-06,0,0,13944.0
4649,2002-07-23 03:52:27,2.4042444e-07,4.9135856e-06,0,0,13947.0
4650,2002-07-23 03:52:30,2.4089385e-07,4.911943e-06,0,0,13950.0
4651,2002-07-23 03:52:33,2.3636282e-07,4.9070572e-06,0,0,13953.0
4652,2002-07-23 03:52:36,2.3986777e-07,4.900157e-06,0,0,13956.0
4653,2002-07-23 03:52:39,2.3584398e-07,4.8680286e-06,0,0,13959.0
4654,2002-07-23 03:52:42,2.4034705e-07,4.8768284e-06,0,0,13962.0
4655,2002-07-23 03:52:45,2.3524116e-07,4.861443e-06,0,0,13965.0
4656,2002-07-23 03:52:48,2.3744987e-07,4.8423e-06,0,0,13968.0
4657,2002-07-23 03:52:51,2.363908e-07,4.856357e-06,0,0,13971.0
4658,2002-07-23 03:52:54,2.365061e-07,4.8765573e-06,0,0,13974.0
4659,2002-07-23 03:52:57,2.379901e-07,4.839357e-06,0,0,13977.0
4660,2002-07-23 03:53:00,2.3576823e-07,4.905e-06,0,0,13980.0
4661,2002-07-23 03:53:03,2.3742186e-07,4.8665856e-06,0,0,13983.0
4662,2002-07-23 03:53:06,2.3579291e-07,4.8287143e-06,0,0,13986.0
4663,2002-07-23 03:53:09,2.363793e-07,4.8101283e-06,0,0,13989.0
4664,2002-07-23 03:53:12,2.3536141e-07,4.845643e-06,0,0,13992.0
4665,2002-07-23 03:53:15,2.3523292e-07,4.8206857e-06,0,0,13995.0
4666,2002-07-23 03:53:18,2.3672352e-07,4.8160573e-06,0,0,13998.0
4667,2002-07-23 03:53:21,2.3609928e-07,4.8155857e-06,0,0,14001.0
4668,2002-07-23 03:53:24,2.3511599e-07,4.8621e-06,0,0,14004.0
4669,2002-07-23 03:53:27,2.341327e-07,4.8263e-06,0,0,14007.0
4670,2002-07-23 03:53:30,2.3474705e-07,4.861743e-06,0,0,14010.0
4671,2002-07-23 03:53:33,2.3479645e-07,4.8262e-06,0,0,14013.0
4672,2002-07-23 03:53:36,2.3340799e-07,4.8031143e-06,0,0,14016.0
4673,2002-07-23 03:53:39,2.3480469e-07,4.8164575e-06,0,0,14019.0
4674,2002-07-23 03:53:42,2.3453129e-07,4.8172715e-06,0,0,14022.0
4675,2002-07-23 03:53:45,2.3522139e-07,4.840257e-06,0,0,14025.0
4676,2002-07-23 03:53:48,2.3467128e-07,4.8099e-06,0,0,14028.0
4677,2002-07-23 03:53:51,2.3373082e-07,4.8102283e-06,0,0,14031.0
4678,2002-07-23 03:53:54,2.346367e-07,4.840486e-06,0,0,14034.0
4679,2002-07-23 03:53:57,2.3335035e-07,4.784957e-06,0,0,14037.0
4680,2002-07-23 03:54:00,2.3353152e-07,4.774972e-06,0,0,14040.0
4681,2002-07-23 03:54:03,2.3325812e-07,4.814557e-06,0,0,14043.0
4682,2002-07-23 03:54:06,2.3191575e-07,4.8275147e-06,0,0,14046.0
4683,2002-07-23 03:54:09,2.3418211e-07,4.8089573e-06,0,0,14049.0
4684,2002-07-23 03:54:12,2.3267671e-07,4.8450574e-06,0,0,14052.0
4685,2002-07-23 03:54:15,2.331741e-07,4.7871e-06,0,0,14055.0
4686,2002-07-23 03:54:18,2.3310494e-07,4.8173574e-06,0,0,14058.0
4687,2002-07-23 03:54:21,2.3285624e-07,4.8158286e-06,0,0,14061.0
4688,2002-07-23 03:54:24,2.3353152e-07,4.8187717e-06,0,0,14064.0
4689,2002-07-23 03:54:27,2.3569083e-07,4.8442002e-06,0,0,14067.0
4690,2002-07-23 03:54:30,2.3254823e-07,4.828443e-06,0,0,14070.0
4691,2002-07-23 03:54:33,2.3208538e-07,4.810157e-06,0,0,14073.0
4692,2002-07-23 03:54:36,2.3410468e-07,4.8410716e-06,0,0,14076.0
4693,2002-07-23 03:54:39,2.3314941e-07,4.840457e-06,0,0,14079.0
4694,2002-07-23 03:54:42,2.3544375e-07,4.7970857e-06,0,0,14082.0
4695,2002-07-23 03:54:45,2.3320376e-07,4.8675715e-06,0,0,14085.0
4696,2002-07-23 03:54:48,2.3573858e-07,4.8064285e-06,0,0,14088.0
4697,2002-07-23 03:54:51,2.3570728e-07,4.8449715e-06,0,0,14091.0
4698,2002-07-23 03:54:54,2.3576163e-07,4.8613e-06,0,0,14094.0
4699,2002-07-23 03:54:57,2.3523292e-07,4.840443e-06,0,0,14097.0
4700,2002-07-23 03:55:00,2.3462023e-07,4.829586e-06,0,0,14100.0
4701,2002-07-23 03:55:03,2.3478988e-07,4.901557e-06,0,0,14103.0
4702,2002-07-23 03:55:06,2.3440117e-07,4.849229e-06,0,0,14106.0
4703,2002-07-23 03:55:09,2.3442587e-07,4.8062857e-06,0,0,14109.0
4704,2002-07-23 03:55:12,2.3414916e-07,4.843443e-06,0,0,14112.0
4705,2002-07-23 03:55:15,2.3523623e-07,4.844229e-06,0,0,14115.0
4706,2002-07-23 03:55:18,2.3463998e-07,4.8247857e-06,0,0,14118.0
4707,2002-07-23 03:55:21,2.3337505e-07,4.8113143e-06,0,0,14121.0
4708,2002-07-23 03:55:24,2.3471904e-07,4.8569714e-06,0,0,14124.0
4709,2002-07-23 03:55:27,2.3417552e-07,4.815843e-06,0,0,14127.0
4710,2002-07-23 03:55:30,2.3483928e-07,4.823543e-06,0,0,14130.0
4711,2002-07-23 03:55:33,2.3243129e-07,4.774943e-06,0,0,14133.0
4712,2002-07-23 03:55:36,2.3312306e-07,4.8618003e-06,0,0,14136.0
4713,2002-07-23 03:55:39,2.3266682e-07,4.846586e-06,0,0,14139.0
4714,2002-07-23 03:55:42,2.3412777e-07,4.8229717e-06,0,0,14142.0
4715,2002-07-23 03:55:45,2.3474541e-07,4.835543e-06,0,0,14145.0
4716,2002-07-23 03:55:48,2.3295505e-07,4.7957574e-06,0,0,14148.0
4717,2002-07-23 03:55:51,2.3417718e-07,4.8315287e-06,0,0,14151.0
4718,2002-07-23 03:55:54,2.3357106e-07,4.8284714e-06,0,0,14154.0
4719,2002-07-23 03:55:57,2.3366e-07,4.7918857e-06,0,0,14157.0
4720,2002-07-23 03:56:00,2.3376045e-07,4.847686e-06,0,0,14160.0
4721,2002-07-23 03:56:03,2.3191741e-07,4.8187003e-06,0,0,14163.0
4722,2002-07-23 03:56:06,2.3368469e-07,4.828157e-06,0,0,14166.0
4723,2002-07-23 03:56:09,2.322814e-07,4.817757e-06,0,0,14169.0
4724,2002-07-23 03:56:12,2.3267503e-07,4.8549573e-06,0,0,14172.0
4725,2002-07-23 03:56:15,2.320574e-07,4.8221286e-06,0,0,14175.0
4726,2002-07-23 03:56:18,2.3208045e-07,4.8271145e-06,0,0,14178.0
4727,2002-07-23 03:56:21,2.321661e-07,4.757357e-06,0,0,14181.0
4728,2002-07-23 03:56:24,2.3112682e-07,4.8372426e-06,0,0,14184.0
4729,2002-07-23 03:56:27,2.2908118e-07,4.802914e-06,0,0,14187.0
4730,2002-07-23 03:56:30,2.3161597e-07,4.7535714e-06,0,0,14190.0
4731,2002-07-23 03:56:33,2.328134e-07,4.7996573e-06,0,0,14193.0
4732,2002-07-23 03:56:36,2.3048446e-07,4.794071e-06,0,0,14196.0
4733,2002-07-23 03:56:39,2.3162586e-07,4.8621855e-06,0,0,14199.0
4734,2002-07-23 03:56:42,2.3105929e-07,4.824757e-06,0,0,14202.0
4735,2002-07-23 03:56:45,2.3057011e-07,4.7876715e-06,0,0,14205.0
4736,2002-07-23 03:56:48,2.3142988e-07,4.8075e-06,0,0,14208.0
4737,2002-07-23 03:56:51,2.2908941e-07,4.8374145e-06,0,0,14211.0
4738,2002-07-23 03:56:54,2.2913551e-07,4.7729e-06,0,0,14214.0
4739,2002-07-23 03:56:57,2.2997716e-07,4.8263855e-06,0,0,14217.0
4740,2002-07-23 03:57:00,2.3110209e-07,4.844786e-06,0,0,14220.0
4741,2002-07-23 03:57:03,2.2841739e-07,4.7766857e-06,0,0,14223.0
4742,2002-07-23 03:57:06,2.3012704e-07,4.8468287e-06,0,0,14226.0
4743,2002-07-23 03:57:09,2.284981e-07,4.8016145e-06,0,0,14229.0
4744,2002-07-23 03:57:12,2.2909104e-07,4.796043e-06,0,0,14232.0
4745,2002-07-23 03:57:15,2.2927388e-07,4.8346287e-06,0,0,14235.0
4746,2002-07-23 03:57:18,2.2993106e-07,4.790243e-06,0,0,14238.0
4747,2002-07-23 03:57:21,2.2891811e-07,4.739743e-06,0,0,14241.0
4748,2002-07-23 03:57:24,2.28872e-07,4.8093e-06,0,0,14244.0
4749,2002-07-23 03:57:27,2.2681975e-07,4.788214e-06,0,0,14247.0
4750,2002-07-23 03:57:30,2.2568823e-07,4.7606e-06,0,0,14250.0
4751,2002-07-23 03:57:33,2.2462753e-07,4.7744716e-06,0,0,14253.0
4752,2002-07-23 03:57:36,2.2625481e-07,4.8048432e-06,0,0,14256.0
4753,2002-07-23 03:57:39,2.2703716e-07,4.8335e-06,0,0,14259.0
4754,2002-07-23 03:57:42,2.2516775e-07,4.740286e-06,0,0,14262.0
4755,2002-07-23 03:57:45,2.262713e-07,4.7930857e-06,0,0,14265.0
4756,2002-07-23 03:57:48,2.262367e-07,4.8286e-06,0,0,14268.0
4757,2002-07-23 03:57:51,2.2457152e-07,4.774972e-06,0,0,14271.0
4758,2002-07-23 03:57:54,2.2591551e-07,4.774972e-06,0,0,14274.0
4759,2002-07-23 03:57:57,2.2561906e-07,4.7797143e-06,0,0,14277.0
4760,2002-07-23 03:58:00,2.2448917e-07,4.7584e-06,0,0,14280.0
4761,2002-07-23 03:58:03,2.2350422e-07,4.809657e-06,0,0,14283.0
4762,2002-07-23 03:58:06,2.2623175e-07,4.8268003e-06,0,0,14286.0
4763,2002-07-23 03:58:09,2.2377598e-07,4.7720855e-06,0,0,14289.0
4764,2002-07-23 03:58:12,2.2502117e-07,4.7731714e-06,0,0,14292.0
4765,2002-07-23 03:58:15,2.2459787e-07,4.7098288e-06,0,0,14295.0
4766,2002-07-23 03:58:18,2.229261e-07,4.7403146e-06,0,0,14298.0
4767,2002-07-23 03:58:21,2.2564211e-07,4.7338285e-06,0,0,14301.0
4768,2002-07-23 03:58:24,2.210254e-07,4.8096713e-06,0,0,14304.0
4769,2002-07-23 03:58:27,2.2410211e-07,4.7402714e-06,0,0,14307.0
4770,2002-07-23 03:58:30,2.2408729e-07,4.7065287e-06,0,0,14310.0
4771,2002-07-23 03:58:33,2.208393e-07,4.7386143e-06,0,0,14313.0
4772,2002-07-23 03:58:36,2.2213058e-07,4.7363e-06,0,0,14316.0
4773,2002-07-23 03:58:39,2.24476e-07,4.7319e-06,0,0,14319.0
4774,2002-07-23 03:58:42,2.226148e-07,4.7801286e-06,0,0,14322.0
4775,2002-07-23 03:58:45,2.2520233e-07,4.808814e-06,0,0,14325.0
4776,2002-07-23 03:58:48,2.219807e-07,4.7403e-06,0,0,14328.0
4777,2002-07-23 03:58:51,2.1932728e-07,4.7249714e-06,0,0,14331.0
4778,2002-07-23 03:58:54,2.2084423e-07,4.7815147e-06,0,0,14334.0
4779,2002-07-23 03:58:57,2.2330494e-07,4.7316144e-06,0,0,14337.0
4780,2002-07-23 03:59:00,2.201228e-07,4.691214e-06,0,0,14340.0
4781,2002-07-23 03:59:03,2.2038964e-07,4.702086e-06,0,0,14343.0
4782,2002-07-23 03:59:06,2.204193e-07,4.6690716e-06,0,0,14346.0
4783,2002-07-23 03:59:09,2.1932071e-07,4.6884e-06,0,0,14349.0
4784,2002-07-23 03:59:12,2.1869977e-07,4.704257e-06,0,0,14352.0
4785,2002-07-23 03:59:15,2.1896331e-07,4.6829286e-06,0,0,14355.0
4786,2002-07-23 03:59:18,2.193141e-07,4.654857e-06,0,0,14358.0
4787,2002-07-23 03:59:21,2.195414e-07,4.6930286e-06,0,0,14361.0
4788,2002-07-23 03:59:24,2.1676281e-07,4.6949717e-06,0,0,14364.0
4789,2002-07-23 03:59:27,2.1817272e-07,4.745586e-06,0,0,14367.0
4790,2002-07-23 03:59:30,2.1722565e-07,4.6361283e-06,0,0,14370.0
4791,2002-07-23 03:59:33,2.1830608e-07,4.6533714e-06,0,0,14373.0
4792,2002-07-23 03:59:36,2.1895507e-07,4.7165e-06,0,0,14376.0
4793,2002-07-23 03:59:39,2.18624e-07,4.675586e-06,0,0,14379.0
4794,2002-07-23 03:59:42,2.1700659e-07,4.7331146e-06,0,0,14382.0
4795,2002-07-23 03:59:45,2.1726022e-07,4.666957e-06,0,0,14385.0
4796,2002-07-23 03:59:48,2.1737715e-07,4.6374143e-06,0,0,14388.0
4797,2002-07-23 03:59:51,2.1881505e-07,4.6552573e-06,0,0,14391.0
4798,2002-07-23 03:59:54,2.1775598e-07,4.6192004e-06,0,0,14394.0
4799,2002-07-23 03:59:57,2.1817765e-07,4.6501714e-06,0,0,14397.0
4800,2002-07-23 04:00:00,2.1663763e-07,4.6665286e-06,0,0,14400.0
4801,2002-07-23 04:00:03,2.1699505e-07,4.691543e-06,0,0,14403.0
4802,2002-07-23 04:00:06,2.17084e-07,4.6179e-06,0,0,14406.0
4803,2002-07-23 04:00:09,2.1555387e-07,4.6889145e-06,0,0,14409.0
4804,2002-07-23 04:00:12,2.1718938e-07,4.6697287e-06,0,0,14412.0
4805,2002-07-23 04:00:15,2.1669199e-07,4.654743e-06,0,0,14415.0
4806,2002-07-23 04:00:18,2.1594587e-07,4.721057e-06,0,0,14418.0
4807,2002-07-23 04:00:21,2.1670353e-07,4.6815285e-06,0,0,14421.0
4808,2002-07-23 04:00:24,2.1507621e-07,4.7127714e-06,0,0,14424.0
4809,2002-07-23 04:00:27,2.1520634e-07,4.642686e-06,0,0,14427.0
4810,2002-07-23 04:00:30,2.1460353e-07,4.656857e-06,0,0,14430.0
4811,2002-07-23 04:00:33,2.1239812e-07,4.6513e-06,0,0,14433.0
4812,2002-07-23 04:00:36,2.1560987e-07,4.6012e-06,0,0,14436.0
4813,2002-07-23 04:00:39,2.1558682e-07,4.694843e-06,0,0,14439.0
4814,2002-07-23 04:00:42,2.138261e-07,4.630129e-06,0,0,14442.0
4815,2002-07-23 04:00:45,2.169687e-07,4.670343e-06,0,0,14445.0
4816,2002-07-23 04:00:48,2.1507621e-07,4.608757e-06,0,0,14448.0
4817,2002-07-23 04:00:51,2.1321338e-07,4.618186e-06,0,0,14451.0
4818,2002-07-23 04:00:54,2.1239644e-07,4.654443e-06,0,0,14454.0
4819,2002-07-23 04:00:57,2.1511575e-07,4.583843e-06,0,0,14457.0
4820,2002-07-23 04:01:00,2.1179362e-07,4.620543e-06,0,0,14460.0
4821,2002-07-23 04:01:03,2.1289551e-07,4.617943e-06,0,0,14463.0
4822,2002-07-23 04:01:06,2.1440917e-07,4.6910427e-06,0,0,14466.0
4823,2002-07-23 04:01:09,2.1253153e-07,4.657086e-06,0,0,14469.0
4824,2002-07-23 04:01:12,2.1300094e-07,4.6483574e-06,0,0,14472.0
4825,2002-07-23 04:01:15,2.1715977e-07,4.6206e-06,0,0,14475.0
4826,2002-07-23 04:01:18,2.13528e-07,4.6886717e-06,0,0,14478.0
4827,2002-07-23 04:01:21,2.165948e-07,4.622357e-06,0,0,14481.0
4828,2002-07-23 04:01:24,2.1518821e-07,4.702043e-06,0,0,14484.0
4829,2002-07-23 04:01:27,2.1434494e-07,4.672843e-06,0,0,14487.0
4830,2002-07-23 04:01:30,2.1458706e-07,4.6398286e-06,0,0,14490.0
4831,2002-07-23 04:01:33,2.1336658e-07,4.6396144e-06,0,0,14493.0
4832,2002-07-23 04:01:36,2.1507952e-07,4.602443e-06,0,0,14496.0
4833,2002-07-23 04:01:39,2.1507952e-07,4.6016003e-06,0,0,14499.0
4834,2002-07-23 04:01:42,2.1083505e-07,4.635443e-06,0,0,14502.0
4835,2002-07-23 04:01:45,2.1225316e-07,4.6246573e-06,0,0,14505.0
4836,2002-07-23 04:01:48,2.1531011e-07,4.6016144e-06,0,0,14508.0
4837,2002-07-23 04:01:51,2.131706e-07,4.629986e-06,0,0,14511.0
4838,2002-07-23 04:01:54,2.1155482e-07,4.663957e-06,0,0,14514.0
4839,2002-07-23 04:01:57,2.1295811e-07,4.6185e-06,0,0,14517.0
4840,2002-07-23 04:02:00,2.1189247e-07,4.619186e-06,0,0,14520.0
4841,2002-07-23 04:02:03,2.0979905e-07,4.654757e-06,0,0,14523.0
4842,2002-07-23 04:02:06,2.1143953e-07,4.6449572e-06,0,0,14526.0
4843,2002-07-23 04:02:09,2.108367e-07,4.5734287e-06,0,0,14529.0
4844,2002-07-23 04:02:12,2.125068e-07,4.5655142e-06,0,0,14532.0
